0.45369  	-0.1961  	0.14159  	0.37898  	0.53666  	0.58135  	0.00249  	-0.3285  	0.12293  	-0.3440  	-0.3522  	0.42127  	0.03747  	-0.7674  	-0.8011  	0.98962  	0.25531  	0.60681  	0.41760  	0.02929  	-0.0707  	0.32052  	0.23902  	0.32319  	-0.2292  	-0.0300  	-0.3678  	-0.7859  	-0.5886  	-0.1986  	0.16967  	0.32284  	0.10315  	-0.0530  	0.24390  	-0.1242  	0.42996  	0.15720  	-0.2654  	0.23067  	0.43458  	0.18959  	0.17473  	0.34240  	-0.0548  	-0.0602  	0.07376  	0.03996  	0.00418  	0.02840  	-0.0192  	0.01996  	-0.0444  	0.04749  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02741  	-0.0020  	-0.0367  	0.06249  	-0.0048  	0.03836  	-0.2351  	-0.0354  	0.00422  	0.02705  	0.16619  	
0.45369  	-0.1961  	0.14159  	0.37898  	0.53666  	0.58135  	0.00249  	-0.3285  	0.12293  	-0.3440  	-0.3522  	0.42127  	0.03747  	-0.7674  	-0.8011  	0.98962  	0.25531  	0.60681  	0.41760  	0.02929  	-0.0707  	0.32052  	0.23902  	0.32319  	-0.2292  	-0.0300  	-0.3678  	-0.7859  	-0.5886  	-0.1986  	0.16967  	0.32284  	0.10315  	-0.0530  	0.24390  	-0.1242  	0.42996  	0.15720  	-0.2654  	0.23067  	0.43458  	0.18959  	0.17473  	0.34240  	-0.0548  	-0.0602  	0.07376  	0.03996  	0.00418  	0.02840  	-0.0192  	0.01996  	-0.0444  	0.04749  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02741  	-0.0020  	-0.0367  	0.06249  	-0.0048  	0.03607  	-0.2347  	-0.0336  	0.00305  	0.02783  	0.16943  	
0.45369  	-0.1961  	0.14159  	0.37898  	0.53666  	0.58135  	0.00249  	-0.3285  	0.12293  	-0.3440  	-0.3522  	0.42127  	0.03747  	-0.7674  	-0.8011  	0.98962  	0.25531  	0.60681  	0.41760  	0.02929  	-0.0707  	0.32052  	0.23902  	0.32319  	-0.2292  	-0.0300  	-0.3678  	-0.7859  	-0.5886  	-0.1986  	0.16967  	0.32284  	0.10315  	-0.0530  	0.24390  	-0.1242  	0.42996  	0.15720  	-0.2654  	0.23067  	0.43458  	0.18959  	0.17473  	0.34240  	-0.0548  	-0.0602  	0.07376  	0.03996  	0.00418  	0.02840  	-0.0192  	0.01996  	-0.0444  	0.04749  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02741  	-0.0020  	-0.0367  	0.06249  	-0.0048  	0.03418  	-0.2345  	-0.0323  	0.00194  	0.02837  	0.17262  	
0.45369  	-0.1961  	0.14159  	0.37898  	0.53666  	0.58135  	0.00249  	-0.3285  	0.12293  	-0.3440  	-0.3522  	0.42127  	0.03747  	-0.7674  	-0.8011  	0.98962  	0.25531  	0.60681  	0.41760  	0.02929  	-0.0707  	0.32052  	0.23902  	0.32319  	-0.2292  	-0.0300  	-0.3678  	-0.7859  	-0.5886  	-0.1986  	0.16967  	0.32284  	0.10315  	-0.0530  	0.24390  	-0.1242  	0.42996  	0.15720  	-0.2654  	0.23067  	0.43458  	0.18959  	0.17473  	0.34240  	-0.0548  	-0.0602  	0.07376  	0.03996  	0.00418  	0.02840  	-0.0192  	0.01996  	-0.0444  	0.04749  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02741  	-0.0020  	-0.0367  	0.06249  	-0.0048  	0.03270  	-0.2346  	-0.0313  	0.00089  	0.02866  	0.17576  	
0.45369  	-0.1961  	0.14159  	0.37898  	0.53666  	0.58135  	0.00249  	-0.3285  	0.12293  	-0.3440  	-0.3522  	0.42127  	0.03747  	-0.7674  	-0.8011  	0.98962  	0.25531  	0.60681  	0.41760  	0.02929  	-0.0707  	0.32052  	0.23902  	0.32319  	-0.2292  	-0.0300  	-0.3678  	-0.7859  	-0.5886  	-0.1986  	0.16967  	0.32284  	0.10315  	-0.0530  	0.24390  	-0.1242  	0.42996  	0.15720  	-0.2654  	0.23067  	0.43458  	0.18959  	0.17473  	0.34240  	-0.0548  	-0.0602  	0.07376  	0.03996  	0.00418  	0.02840  	-0.0192  	0.01996  	-0.0444  	0.04749  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02741  	-0.0020  	-0.0367  	0.06249  	-0.0048  	0.03162  	-0.2349  	-0.0308  	-0.0001  	0.02870  	0.17885  	
-0.0307  	-0.3320  	-0.1906  	0.17331  	0.54733  	0.25463  	-0.0735  	-0.5497  	0.05422  	-0.1319  	-0.2756  	0.49251  	0.08376  	-0.9174  	-1.2215  	0.96516  	0.20414  	0.73608  	0.38228  	0.24733  	-0.4177  	0.25444  	0.09227  	0.21046  	-0.3761  	0.09497  	-0.7073  	-0.3654  	-0.3904  	-0.2356  	0.24260  	0.26860  	0.12329  	-0.0240  	0.02586  	0.00102  	0.12925  	0.01807  	-0.1334  	0.26548  	0.54373  	0.18545  	0.17848  	0.33278  	-0.0511  	-0.0649  	0.07819  	0.04874  	0.01467  	0.03497  	-0.0093  	0.01821  	-0.0442  	0.03372  	-0.0203  	-0.0248  	-0.0097  	0.00090  	-0.0253  	0.02092  	0.00486  	-0.0305  	0.05036  	0.00220  	0.03095  	-0.2354  	-0.0306  	-0.0010  	0.02849  	0.18190  	
-0.4230  	-0.5033  	-0.4958  	-0.1490  	0.53383  	-0.0155  	-0.0528  	-0.6635  	-0.0102  	-0.0546  	-0.1649  	0.39403  	-0.0154  	-1.1456  	-1.5896  	0.82296  	0.12413  	0.75002  	0.40919  	0.23220  	-0.6027  	0.26955  	0.09230  	0.13252  	-0.2945  	0.10737  	-0.8146  	-0.2447  	-0.2605  	-0.2330  	0.22929  	0.23907  	0.09845  	-0.0364  	-0.0378  	0.10121  	0.01676  	-0.0138  	-0.1069  	0.24304  	0.56134  	0.20817  	0.14485  	0.32802  	-0.0690  	-0.0691  	0.07482  	0.06691  	0.01981  	0.03416  	-0.0038  	0.00765  	-0.0557  	0.02894  	-0.0239  	-0.0393  	0.00643  	0.01045  	-0.0434  	0.02340  	0.00181  	-0.0413  	0.07057  	0.00745  	0.03069  	-0.2362  	-0.0308  	-0.0019  	0.02804  	0.18491  	
-0.5596  	-0.5077  	-0.4709  	-0.2341  	0.48629  	-0.0972  	-0.0265  	-0.5722  	-0.0208  	-0.0007  	-0.0819  	0.31601  	-0.0762  	-1.0931  	-1.5288  	0.64247  	0.19674  	0.70029  	0.41388  	0.23729  	-0.4044  	0.28112  	0.12420  	0.23297  	-0.2187  	0.06456  	-0.6616  	-0.4033  	-0.2703  	-0.2488  	0.20466  	0.20231  	0.08030  	-0.0259  	0.00140  	0.03563  	0.09342  	0.00285  	-0.1456  	0.30733  	0.48351  	0.20317  	0.11520  	0.32128  	-0.0515  	-0.0845  	0.09161  	0.04274  	-0.0129  	0.02290  	-0.0078  	0.01119  	-0.0482  	0.04317  	-0.0346  	-0.0421  	0.01131  	-0.0044  	-0.0472  	0.03416  	0.00190  	-0.0394  	0.06015  	-0.0021  	0.03064  	-0.2380  	-0.0317  	-0.0022  	0.02661  	0.18520  	
-0.4404  	-0.4595  	-0.3652  	-0.1814  	0.50107  	-0.0827  	-0.0069  	-0.5491  	-0.0279  	-0.0603  	-0.1263  	0.33954  	-0.0699  	-1.0487  	-1.3907  	0.63894  	0.24274  	0.66596  	0.42828  	0.21006  	-0.3736  	0.25927  	0.11468  	0.30237  	-0.2075  	0.04786  	-0.5742  	-0.4718  	-0.3348  	-0.2359  	0.17483  	0.21694  	0.08283  	-0.0278  	0.02023  	-0.0021  	0.17079  	0.02329  	-0.1759  	0.32037  	0.47222  	0.21757  	0.10628  	0.31798  	-0.0371  	-0.0714  	0.08738  	0.02545  	-0.0111  	0.01579  	-0.0189  	0.01447  	-0.0546  	0.04491  	-0.0401  	-0.0456  	0.00988  	-0.0075  	-0.0420  	0.02919  	0.00097  	-0.0335  	0.05864  	-0.0074  	0.03007  	-0.2396  	-0.0331  	-0.0030  	0.02592  	0.18552  	
-0.2723  	-0.3805  	-0.3170  	-0.0684  	0.49890  	0.10461  	-0.0523  	-0.5113  	-0.0233  	-0.1001  	-0.3142  	0.37509  	0.03075  	-0.9526  	-1.2505  	0.67658  	0.19958  	0.73366  	0.43540  	0.19141  	-0.4096  	0.29007  	0.15023  	0.23456  	-0.1894  	0.02286  	-0.5425  	-0.4206  	-0.2498  	-0.1854  	0.19074  	0.21370  	0.07813  	-0.0323  	0.02072  	0.01517  	0.13575  	0.02276  	-0.1588  	0.32878  	0.49440  	0.19787  	0.15042  	0.32755  	-0.0331  	-0.0715  	0.08300  	0.02407  	-0.0036  	0.01021  	-0.0111  	0.01155  	-0.0576  	0.04430  	-0.0340  	-0.0425  	0.01042  	-0.0083  	-0.0289  	0.02409  	-0.0035  	-0.0423  	0.05334  	-0.0095  	0.03131  	-0.2414  	-0.0347  	-0.0041  	0.02516  	0.19052  	
