-0.7533  	-0.8384  	-0.7354  	-0.0995  	0.84465  	-0.0513  	-0.0331  	-0.9130  	-0.0417  	-0.1019  	-0.3116  	0.57475  	-0.0518  	-1.6732  	-2.1986  	1.13380  	0.24671  	1.16283  	0.60871  	0.38728  	-0.7804  	0.42306  	0.09950  	0.25729  	-0.4125  	0.08487  	-1.1267  	-0.4563  	-0.3398  	-0.3377  	0.31540  	0.34748  	0.14000  	-0.0599  	0.00325  	0.10066  	0.08159  	-0.0034  	-0.2081  	0.45308  	0.74886  	0.29928  	0.19518  	0.48285  	-0.0724  	-0.1014  	0.13140  	0.07361  	0.00404  	0.04208  	-0.0185  	0.01624  	-0.0676  	0.05429  	-0.0408  	-0.0669  	0.00103  	-0.0056  	-0.0602  	0.04441  	0.00102  	-0.0717  	0.09626  	-0.0049  	0.02721  	-0.2422  	-0.0366  	0.00300  	0.02520  	0.15840  	1.04003  	130.113  	104.273  	
-0.7761  	-0.7769  	-0.6750  	-0.3539  	0.70501  	-0.1672  	-0.0436  	-0.8352  	-0.0632  	-0.0207  	-0.1728  	0.48609  	-0.1090  	-1.6591  	-2.2282  	0.96101  	0.32186  	1.04200  	0.64915  	0.35586  	-0.6070  	0.41527  	0.20486  	0.36377  	-0.3835  	0.08424  	-0.9251  	-0.6513  	-0.4566  	-0.3650  	0.29455  	0.33642  	0.12749  	-0.0460  	0.03142  	0.01772  	0.18812  	0.04088  	-0.2543  	0.46884  	0.72763  	0.31859  	0.17603  	0.48235  	-0.0576  	-0.1138  	0.13501  	0.04955  	-0.0245  	0.03745  	-0.0256  	0.02364  	-0.0736  	0.06306  	-0.0541  	-0.0698  	0.01172  	-0.0104  	-0.0612  	0.04213  	0.00433  	-0.0606  	0.08967  	-0.0166  	0.03069  	-0.2416  	-0.0379  	0.00060  	0.02301  	0.17812  	1.04003  	130.113  	104.273  	
-0.4388  	-0.6342  	-0.3803  	-0.3102  	0.63878  	-0.0291  	-0.0907  	-0.8075  	-0.0313  	-0.0966  	-0.3899  	0.46560  	-0.0056  	-1.5142  	-1.8229  	0.99482  	0.39160  	1.08825  	0.68657  	0.21492  	-0.5581  	0.40260  	0.26265  	0.42631  	-0.2674  	0.01407  	-0.7288  	-0.8706  	-0.5060  	-0.3138  	0.34872  	0.32686  	0.11466  	-0.0702  	0.02436  	0.01956  	0.28728  	0.07294  	-0.2664  	0.48355  	0.75687  	0.29203  	0.21505  	0.49253  	-0.0552  	-0.1011  	0.11238  	0.04415  	-0.0216  	0.02049  	-0.0172  	0.02002  	-0.0962  	0.05987  	-0.0497  	-0.0702  	0.00177  	-0.0122  	-0.0463  	0.03749  	-0.0091  	-0.0518  	0.10223  	-0.0133  	0.03362  	-0.2410  	-0.0389  	-0.0014  	0.02109  	0.19479  	1.04003  	130.113  	104.273  	
0.00550  	-0.4997  	-0.0722  	-0.1503  	0.64468  	0.43474  	-0.1235  	-0.7751  	0.02159  	-0.2182  	-0.5647  	0.42922  	-0.0084  	-1.5944  	-2.0506  	1.31941  	0.37916  	1.07747  	0.73926  	0.17232  	-0.5200  	0.39424  	0.38477  	0.28415  	-0.3002  	0.00246  	-0.7932  	-0.8624  	-0.5559  	-0.2872  	0.26178  	0.40640  	0.11166  	-0.0812  	-0.0019  	0.02226  	0.36109  	0.13080  	-0.2954  	0.43667  	0.85620  	0.26107  	0.31038  	0.50904  	-0.0710  	-0.0885  	0.10744  	0.07738  	-0.0077  	0.04424  	-0.0193  	0.01902  	-0.0937  	0.06267  	-0.0576  	-0.0545  	-0.0071  	-0.0056  	-0.0497  	0.00811  	-0.0130  	-0.0604  	0.10999  	-0.0192  	0.03601  	-0.2404  	-0.0397  	-0.0032  	0.01946  	0.20841  	1.04003  	130.113  	104.273  	
0.04449  	-0.5181  	-0.0620  	0.19424  	0.72759  	0.52529  	-0.0447  	-0.8505  	0.00356  	-0.1793  	-0.5729  	0.56881  	-0.0834  	-1.7200  	-1.9182  	1.35479  	0.36492  	1.10783  	0.66835  	0.29866  	-0.6478  	0.42552  	0.15688  	0.29563  	-0.2711  	0.03256  	-0.9103  	-0.6761  	-0.3784  	-0.3093  	0.26946  	0.39185  	0.09367  	-0.0914  	0.00713  	0.07910  	0.24362  	0.09247  	-0.2343  	0.49358  	0.79420  	0.27938  	0.29061  	0.54795  	-0.0775  	-0.0888  	0.12470  	0.06441  	0.01031  	0.03507  	0.01246  	0.01904  	-0.0754  	0.05008  	-0.0378  	-0.0581  	0.00058  	-0.0087  	-0.0572  	0.03267  	-0.0258  	-0.0729  	0.09332  	-0.0086  	0.03786  	-0.2399  	-0.0402  	-0.0046  	0.01812  	0.21898  	1.04003  	130.113  	104.273  	
-0.0557  	-0.5233  	-0.1953  	0.18335  	0.77122  	0.43834  	-0.1402  	-0.9722  	-0.0869  	-0.1472  	-0.5420  	0.59933  	-0.1809  	-1.7829  	-1.8968  	1.40179  	0.33203  	1.10611  	0.67694  	0.26580  	-0.6294  	0.38025  	0.11629  	0.26902  	-0.2185  	-0.0297  	-0.8161  	-0.6485  	-0.3491  	-0.2521  	0.26299  	0.44128  	0.04839  	-0.0937  	0.07277  	0.18758  	0.25936  	0.06001  	-0.2660  	0.51317  	0.78826  	0.26866  	0.25655  	0.53495  	-0.0662  	-0.0889  	0.10730  	0.04190  	-0.0078  	0.02701  	0.00956  	0.01553  	-0.0615  	0.06164  	-0.0333  	-0.0533  	0.01866  	-0.0003  	-0.0516  	0.04133  	-0.0072  	-0.0769  	0.10879  	-0.0039  	0.03916  	-0.2393  	-0.0405  	-0.0057  	0.01706  	0.22650  	1.04003  	130.113  	104.273  	
-0.1383  	-0.5629  	-0.2648  	0.11506  	0.80321  	0.37187  	-0.0515  	-0.9508  	-0.0214  	-0.1519  	-0.7091  	0.49080  	-0.0644  	-1.7160  	-2.0173  	1.32979  	0.33436  	1.13149  	0.67643  	0.25259  	-0.6839  	0.34324  	0.13946  	0.27583  	-0.1645  	-0.0123  	-0.7595  	-0.6971  	-0.3912  	-0.2382  	0.24973  	0.41758  	0.05011  	-0.0816  	0.06627  	0.19299  	0.25576  	0.06798  	-0.2600  	0.52128  	0.76285  	0.27081  	0.22253  	0.51991  	-0.0554  	-0.0898  	0.12370  	0.06938  	0.01672  	0.05400  	0.01196  	0.01947  	-0.0785  	0.06760  	-0.0406  	-0.0569  	-0.0009  	0.00589  	-0.0493  	0.01863  	-0.0158  	-0.0746  	0.10677  	-0.0143  	0.03992  	-0.2388  	-0.0406  	-0.0065  	0.01628  	0.23098  	1.04003  	130.113  	104.273  	
-0.5024  	-0.6762  	-0.4546  	-0.0720  	0.75960  	0.11874  	-0.0525  	-0.9282  	-0.1518  	-0.1055  	-0.4877  	0.43407  	-0.0738  	-1.7285  	-1.8964  	1.16485  	0.31942  	1.15264  	0.66227  	0.15798  	-0.5893  	0.31013  	0.12062  	0.36313  	-0.1688  	-0.0247  	-0.6926  	-0.7513  	-0.4098  	-0.2553  	0.26397  	0.39137  	0.04085  	-0.0977  	0.07678  	0.09344  	0.19254  	0.04568  	-0.2546  	0.52853  	0.66300  	0.31698  	0.17224  	0.49302  	-0.0366  	-0.0899  	0.10754  	0.02422  	-0.0190  	0.05276  	0.00859  	0.02214  	-0.0789  	0.04915  	-0.0454  	-0.0681  	0.01227  	-0.0024  	-0.0487  	0.03502  	-0.0130  	-0.0713  	0.10611  	-0.0055  	0.04222  	-0.2368  	-0.0398  	-0.0060  	0.01537  	0.23796  	1.04003  	130.113  	104.273  	
-0.1699  	-0.5388  	-0.2444  	0.43204  	0.98888  	0.29979  	-0.0221  	-0.7643  	0.01589  	-0.2235  	-0.7809  	0.62295  	0.09849  	-1.5024  	-1.5854  	1.24662  	0.32250  	1.08508  	0.62970  	0.28558  	-0.6785  	0.34401  	0.13498  	0.31918  	-0.2098  	-0.0050  	-0.7266  	-0.6037  	-0.3206  	-0.1430  	0.28579  	0.39438  	0.09808  	-0.0365  	0.14334  	-0.0003  	0.13741  	0.04877  	-0.2719  	0.53657  	0.63801  	0.31346  	0.22296  	0.49231  	-0.0617  	-0.1025  	0.10018  	0.02889  	0.00579  	0.01881  	0.01789  	0.02269  	-0.0905  	0.07184  	-0.0626  	-0.0344  	0.00721  	-0.0133  	-0.0362  	0.04847  	-0.0004  	-0.0542  	0.08452  	-0.0237  	0.04075  	-0.2352  	-0.0387  	-0.0060  	0.01578  	0.23114  	1.04003  	130.113  	104.273  	
0.13115  	-0.3561  	-0.2258  	0.53616  	1.06313  	0.51094  	-0.0116  	-0.6343  	0.05576  	-0.3383  	-0.8454  	0.59481  	0.13793  	-1.1475  	-1.4156  	1.32857  	0.29112  	1.07124  	0.65603  	0.21390  	-0.5381  	0.48341  	0.16759  	0.29757  	-0.3060  	-0.0005  	-0.8361  	-0.6988  	-0.3619  	-0.1715  	0.23627  	0.34082  	0.12242  	-0.0581  	0.16163  	-0.0735  	0.15708  	0.05564  	-0.2221  	0.49404  	0.70907  	0.23721  	0.29091  	0.53147  	-0.1106  	-0.1155  	0.13134  	0.07806  	0.01861  	0.03994  	0.00483  	-0.0115  	-0.0951  	0.05981  	-0.0357  	-0.0284  	0.00343  	-0.0142  	-0.0583  	0.01570  	0.00868  	-0.0733  	0.08251  	-0.0144  	0.03896  	-0.2355  	-0.0379  	-0.0060  	0.01683  	0.21823  	1.04003  	130.113  	104.273  	
