-0.2511  	-0.3571  	-0.2260  	0.01057  	0.41731  	0.07737  	-0.0347  	-0.4426  	-0.0290  	-0.0298  	-0.1668  	0.30907  	-0.0077  	-0.7767  	-0.9655  	0.54331  	0.16283  	0.55257  	0.36199  	0.16831  	-0.1991  	0.23053  	0.07413  	0.22587  	-0.2395  	0.03117  	-0.4119  	-0.4657  	-0.3142  	-0.1790  	0.17942  	0.20370  	0.06698  	-0.0290  	0.06854  	0.03335  	0.14779  	0.03352  	-0.1751  	0.25611  	0.34882  	0.17496  	0.10875  	0.27997  	-0.0153  	-0.0586  	0.07226  	0.01993  	-0.0021  	0.01217  	-0.0171  	0.00935  	-0.0382  	0.03567  	-0.0309  	-0.0378  	0.00859  	0.00161  	-0.0231  	0.02420  	-0.0085  	-0.0370  	0.03759  	-0.0128  	0.03530  	-0.2356  	-0.0353  	0.00394  	0.02792  	0.16337  	1.04003  	130.113  	104.273  	
-0.4870  	-0.4600  	-0.2416  	-0.2949  	0.31758  	-0.0562  	-0.0717  	-0.4264  	-0.0424  	-0.0256  	-0.0401  	0.18258  	-0.1292  	-0.9772  	-1.1554  	0.48915  	0.18600  	0.52375  	0.36742  	0.05740  	-0.2011  	0.20436  	0.15102  	0.26352  	-0.2405  	0.02172  	-0.4029  	-0.5299  	-0.3342  	-0.2290  	0.14687  	0.20496  	0.04586  	-0.0551  	0.05092  	-0.0420  	0.17879  	0.04539  	-0.1503  	0.26147  	0.36091  	0.17025  	0.09072  	0.27497  	-0.0259  	-0.0491  	0.07358  	-0.0048  	-0.0246  	0.02485  	-0.0177  	0.01533  	-0.0419  	0.03010  	-0.0320  	-0.0389  	0.00627  	-0.0023  	-0.0380  	0.02171  	-0.0018  	-0.0341  	0.03830  	-0.0078  	0.03572  	-0.2337  	-0.0337  	0.00280  	0.02847  	0.16161  	1.04003  	130.113  	104.273  	
-0.2030  	-0.3062  	-0.2033  	-0.0469  	0.40721  	0.04550  	-0.0431  	-0.3797  	0.00361  	-0.0787  	-0.2008  	0.29185  	-0.0179  	-0.7881  	-1.0221  	0.56002  	0.18082  	0.56044  	0.36227  	0.11621  	-0.3082  	0.23122  	0.10398  	0.20890  	-0.1629  	0.01212  	-0.4186  	-0.4029  	-0.2396  	-0.1645  	0.17277  	0.18619  	0.04169  	-0.0314  	0.03420  	0.02522  	0.12275  	0.03767  	-0.1186  	0.27789  	0.38469  	0.16369  	0.10146  	0.25120  	-0.0332  	-0.0519  	0.05936  	0.02204  	-0.0067  	0.00969  	-0.0076  	0.01141  	-0.0497  	0.03415  	-0.0231  	-0.0345  	0.00399  	-0.0023  	-0.0226  	0.02073  	-0.0024  	-0.0280  	0.04979  	-0.0047  	0.03612  	-0.2323  	-0.0324  	0.00173  	0.02887  	0.16051  	1.04003  	130.113  	104.273  	
0.07582  	-0.1994  	-0.0358  	0.15304  	0.48927  	0.24753  	-0.0407  	-0.3639  	0.06178  	-0.1492  	-0.4617  	0.31748  	0.09499  	-0.6418  	-0.8966  	0.69814  	0.15896  	0.54808  	0.38036  	0.13110  	-0.2999  	0.24560  	0.10735  	0.19848  	-0.1775  	7.68218  	-0.4533  	-0.3753  	-0.2425  	-0.1227  	0.14838  	0.18481  	0.04914  	-0.0337  	0.04424  	-0.0280  	0.09252  	0.04138  	-0.1233  	0.27358  	0.41549  	0.14639  	0.15629  	0.28283  	-0.0645  	-0.0531  	0.06630  	0.04241  	-0.0037  	0.03075  	-0.0006  	0.00703  	-0.0475  	0.03228  	-0.0294  	-0.0185  	0.00505  	-0.0051  	-0.0317  	0.01092  	0.00609  	-0.0296  	0.03855  	-0.0061  	0.03650  	-0.2314  	-0.0315  	0.00071  	0.02911  	0.16006  	1.04003  	130.113  	104.273  	
0.01176  	-0.2505  	-0.0962  	0.31403  	0.59772  	0.24014  	0.01148  	-0.4183  	0.00100  	-0.1689  	-0.3953  	0.36580  	0.02625  	-0.7228  	-0.8817  	0.68360  	0.14639  	0.58166  	0.35464  	0.18483  	-0.3194  	0.21784  	-0.0144  	0.17592  	-0.0945  	-0.0018  	-0.4591  	-0.2986  	-0.1678  	-0.1091  	0.12682  	0.19221  	0.04068  	-0.0425  	0.08292  	0.03026  	0.08751  	0.03683  	-0.1201  	0.29633  	0.38415  	0.16809  	0.12833  	0.29093  	-0.0374  	-0.0448  	0.06030  	0.04129  	0.00217  	0.01741  	-0.0025  	0.01158  	-0.0390  	0.03300  	-0.0271  	-0.0281  	0.00952  	-0.0020  	-0.0217  	0.02207  	-3.7888  	-0.0346  	0.04780  	-0.0085  	0.03685  	-0.2311  	-0.0307  	-0.0002  	0.02920  	0.16027  	1.04003  	130.113  	104.273  	
-0.0691  	-0.2898  	-0.2044  	0.34704  	0.63415  	0.15841  	0.00655  	-0.4441  	-0.0163  	-0.1104  	-0.3996  	0.40458  	0.05410  	-0.7338  	-0.8177  	0.69936  	0.11082  	0.61986  	0.31779  	0.19731  	-0.3637  	0.20733  	-0.0213  	0.16010  	-0.1652  	0.00746  	-0.5194  	-0.2664  	-0.1660  	-0.1264  	0.12838  	0.19272  	0.06028  	-0.0294  	0.08812  	0.01550  	0.04374  	0.01103  	-0.1034  	0.30086  	0.37621  	0.15584  	0.12815  	0.28073  	-0.0284  	-0.0501  	0.05811  	0.02077  	0.00041  	0.01305  	0.00348  	0.00810  	-0.0471  	0.02438  	-0.0237  	-0.0316  	0.01147  	0.00431  	-0.0226  	0.01499  	-0.0086  	-0.0362  	0.05359  	-0.0024  	0.03718  	-0.2312  	-0.0303  	-0.0011  	0.02913  	0.16113  	1.04003  	130.113  	104.273  	
-0.0257  	-0.2709  	-0.1100  	0.14574  	0.48975  	0.20188  	0.01022  	-0.4177  	0.00801  	-0.1010  	-0.3702  	0.24412  	-0.0140  	-0.8083  	-0.9794  	0.71134  	0.14774  	0.61741  	0.34263  	0.13824  	-0.3527  	0.19669  	0.00490  	0.17924  	-0.0534  	-0.0169  	-0.4032  	-0.3608  	-0.1536  	-0.1209  	0.11569  	0.19677  	0.04677  	-0.0263  	0.05917  	0.06437  	0.11555  	0.03493  	-0.0894  	0.29279  	0.40822  	0.14173  	0.13950  	0.27504  	-0.0269  	-0.0507  	0.06091  	0.02900  	0.00134  	0.02739  	0.00140  	0.00129  	-0.0405  	0.03034  	-0.0169  	-0.0285  	0.00782  	0.00010  	-0.0229  	0.01460  	-0.0032  	-0.0489  	0.05876  	0.00042  	0.03749  	-0.2320  	-0.0301  	-0.0019  	0.02890  	0.16264  	1.04003  	130.113  	104.273  	
-0.2653  	-0.3955  	-0.2944  	-0.0426  	0.41603  	0.05198  	-0.0343  	-0.4836  	-0.0714  	-0.0989  	-0.2095  	0.25114  	-0.0284  	-0.8994  	-0.9734  	0.60208  	0.17842  	0.62352  	0.34797  	0.12501  	-0.3122  	0.15156  	0.06315  	0.22803  	-0.0878  	0.00231  	-0.4106  	-0.3989  	-0.2528  	-0.1588  	0.15646  	0.19819  	0.04186  	-0.0433  	0.07422  	0.02525  	0.11201  	0.01838  	-0.1378  	0.26898  	0.34548  	0.16698  	0.09455  	0.25346  	-0.0088  	-0.0493  	0.05770  	0.00880  	-0.0177  	0.03831  	-4.5286  	0.01179  	-0.0398  	0.02878  	-0.0251  	-0.0342  	0.00841  	-0.0037  	-0.0315  	0.02229  	-0.0094  	-0.0408  	0.05316  	-0.0038  	0.03781  	-0.2339  	-0.0302  	-0.0021  	0.02768  	0.16528  	1.04003  	130.113  	104.273  	
-0.0245  	-0.3459  	-0.1487  	0.09649  	0.46942  	0.13350  	-0.0256  	-0.4576  	-0.0010  	-0.0989  	-0.3303  	0.29637  	0.02615  	-0.7240  	-0.7982  	0.60267  	0.17052  	0.55084  	0.33817  	0.08508  	-0.2841  	0.21177  	0.10834  	0.22095  	-0.1727  	0.00137  	-0.3984  	-0.4796  	-0.2827  	-0.1362  	0.15753  	0.22782  	0.04718  	-0.0477  	0.09301  	-0.0339  	0.17556  	0.04448  	-0.2075  	0.30223  	0.39821  	0.15088  	0.12083  	0.25837  	-0.0254  	-0.0534  	0.06549  	0.01604  	0.00230  	0.01855  	-0.0128  	0.00880  	-0.0450  	0.03118  	-0.0340  	-0.0238  	-0.0055  	-0.0177  	-0.0307  	0.02852  	-0.0007  	-0.0327  	0.03730  	-0.0148  	0.03714  	-0.2359  	-0.0306  	-0.0028  	0.02749  	0.16596  	1.04003  	130.113  	104.273  	
0.00909  	-0.2802  	-0.0999  	0.11067  	0.41026  	0.28038  	-0.0266  	-0.4528  	0.01103  	-0.1080  	-0.4553  	0.27543  	0.06312  	-0.8067  	-0.9161  	0.63981  	0.18310  	0.59288  	0.34989  	0.13905  	-0.4511  	0.25597  	0.11966  	0.12687  	-0.1368  	0.01834  	-0.5216  	-0.3276  	-0.1848  	-0.1390  	0.16896  	0.19540  	0.06094  	-0.0300  	-0.0548  	0.01660  	0.08731  	0.03901  	-0.0981  	0.26213  	0.45092  	0.11636  	0.18223  	0.29656  	-0.0410  	-0.0557  	0.06136  	0.05106  	0.00242  	0.02246  	-0.0096  	0.00497  	-0.0426  	0.02341  	-0.0230  	-0.0290  	0.00016  	-0.0010  	-0.0207  	0.01506  	-0.0041  	-0.0368  	0.03800  	-0.0070  	0.03749  	-0.2384  	-0.0314  	-0.0038  	0.02739  	0.16957  	1.04003  	130.113  	104.273  	
