0.45414  	-0.1964  	0.14128  	0.37911  	0.53661  	0.58145  	0.00195  	-0.3284  	0.12316  	-0.3441  	-0.3525  	0.42137  	0.03770  	-0.7673  	-0.8019  	0.98972  	0.25546  	0.60673  	0.41792  	0.02953  	-0.0706  	0.32071  	0.23897  	0.32328  	-0.2294  	-0.0299  	-0.3682  	-0.7854  	-0.5891  	-0.1987  	0.16987  	0.32298  	0.10346  	-0.0531  	0.24371  	-0.1243  	0.42990  	0.15716  	-0.2651  	0.23062  	0.43437  	0.18960  	0.17484  	0.34217  	-0.0549  	-0.0602  	0.07384  	0.04002  	0.00410  	0.02848  	-0.0192  	0.01990  	-0.0444  	0.04746  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02747  	-0.0020  	-0.0367  	0.06245  	-0.0048  	0.03401  	-0.2387  	-0.0335  	0.00391  	0.02784  	0.19813  	
0.45414  	-0.1964  	0.14128  	0.37911  	0.53661  	0.58145  	0.00195  	-0.3284  	0.12316  	-0.3441  	-0.3525  	0.42137  	0.03770  	-0.7673  	-0.8019  	0.98972  	0.25546  	0.60673  	0.41792  	0.02953  	-0.0706  	0.32071  	0.23897  	0.32328  	-0.2294  	-0.0299  	-0.3682  	-0.7854  	-0.5891  	-0.1987  	0.16987  	0.32298  	0.10346  	-0.0531  	0.24371  	-0.1243  	0.42990  	0.15716  	-0.2651  	0.23062  	0.43437  	0.18960  	0.17484  	0.34217  	-0.0549  	-0.0602  	0.07384  	0.04002  	0.00410  	0.02848  	-0.0192  	0.01990  	-0.0444  	0.04746  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02747  	-0.0020  	-0.0367  	0.06245  	-0.0048  	0.03651  	-0.2360  	-0.0324  	0.00301  	0.02780  	0.20462  	
0.45414  	-0.1964  	0.14128  	0.37911  	0.53661  	0.58145  	0.00195  	-0.3284  	0.12316  	-0.3441  	-0.3525  	0.42137  	0.03770  	-0.7673  	-0.8019  	0.98972  	0.25546  	0.60673  	0.41792  	0.02953  	-0.0706  	0.32071  	0.23897  	0.32328  	-0.2294  	-0.0299  	-0.3682  	-0.7854  	-0.5891  	-0.1987  	0.16987  	0.32298  	0.10346  	-0.0531  	0.24371  	-0.1243  	0.42990  	0.15716  	-0.2651  	0.23062  	0.43437  	0.18960  	0.17484  	0.34217  	-0.0549  	-0.0602  	0.07384  	0.04002  	0.00410  	0.02848  	-0.0192  	0.01990  	-0.0444  	0.04746  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02747  	-0.0020  	-0.0367  	0.06245  	-0.0048  	0.03884  	-0.2340  	-0.0318  	0.00218  	0.02758  	0.20995  	
0.45414  	-0.1964  	0.14128  	0.37911  	0.53661  	0.58145  	0.00195  	-0.3284  	0.12316  	-0.3441  	-0.3525  	0.42137  	0.03770  	-0.7673  	-0.8019  	0.98972  	0.25546  	0.60673  	0.41792  	0.02953  	-0.0706  	0.32071  	0.23897  	0.32328  	-0.2294  	-0.0299  	-0.3682  	-0.7854  	-0.5891  	-0.1987  	0.16987  	0.32298  	0.10346  	-0.0531  	0.24371  	-0.1243  	0.42990  	0.15716  	-0.2651  	0.23062  	0.43437  	0.18960  	0.17484  	0.34217  	-0.0549  	-0.0602  	0.07384  	0.04002  	0.00410  	0.02848  	-0.0192  	0.01990  	-0.0444  	0.04746  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02747  	-0.0020  	-0.0367  	0.06245  	-0.0048  	0.04100  	-0.2326  	-0.0315  	0.00144  	0.02717  	0.21414  	
0.45414  	-0.1964  	0.14128  	0.37911  	0.53661  	0.58145  	0.00195  	-0.3284  	0.12316  	-0.3441  	-0.3525  	0.42137  	0.03770  	-0.7673  	-0.8019  	0.98972  	0.25546  	0.60673  	0.41792  	0.02953  	-0.0706  	0.32071  	0.23897  	0.32328  	-0.2294  	-0.0299  	-0.3682  	-0.7854  	-0.5891  	-0.1987  	0.16987  	0.32298  	0.10346  	-0.0531  	0.24371  	-0.1243  	0.42990  	0.15716  	-0.2651  	0.23062  	0.43437  	0.18960  	0.17484  	0.34217  	-0.0549  	-0.0602  	0.07384  	0.04002  	0.00410  	0.02848  	-0.0192  	0.01990  	-0.0444  	0.04746  	-0.0295  	-0.0205  	-0.0111  	-0.0023  	-0.0427  	0.02747  	-0.0020  	-0.0367  	0.06245  	-0.0048  	0.04300  	-0.2319  	-0.0317  	0.00079  	0.02658  	0.21717  	
-0.0302  	-0.3322  	-0.1908  	0.17344  	0.54735  	0.25480  	-0.0740  	-0.5495  	0.05444  	-0.1321  	-0.2759  	0.49266  	0.08400  	-0.9172  	-1.2222  	0.96527  	0.20417  	0.73592  	0.38260  	0.24753  	-0.4175  	0.25460  	0.09230  	0.21069  	-0.3762  	0.09498  	-0.7075  	-0.3651  	-0.3909  	-0.2357  	0.24275  	0.26877  	0.12358  	-0.0240  	0.02581  	0.00090  	0.12929  	0.01802  	-0.1332  	0.26539  	0.54338  	0.18537  	0.17859  	0.33258  	-0.0512  	-0.0649  	0.07817  	0.04874  	0.01463  	0.03500  	-0.0093  	0.01819  	-0.0442  	0.03374  	-0.0202  	-0.0248  	-0.0097  	0.00087  	-0.0254  	0.02092  	0.00488  	-0.0305  	0.05037  	0.00215  	0.04483  	-0.2319  	-0.0323  	0.00022  	0.02581  	0.21905  	
-0.4225  	-0.5035  	-0.4960  	-0.1488  	0.53378  	-0.0151  	-0.0533  	-0.6633  	-0.0100  	-0.0548  	-0.1651  	0.39412  	-0.0152  	-1.1455  	-1.5903  	0.82311  	0.12433  	0.74988  	0.40967  	0.23243  	-0.6026  	0.26974  	0.09231  	0.13280  	-0.2946  	0.10734  	-0.8147  	-0.2444  	-0.2611  	-0.2332  	0.22938  	0.23933  	0.09875  	-0.0364  	-0.0379  	0.10105  	0.01681  	-0.0140  	-0.1067  	0.24302  	0.56100  	0.20808  	0.14503  	0.32783  	-0.0692  	-0.0691  	0.07478  	0.06697  	0.01993  	0.03423  	-0.0037  	0.00767  	-0.0557  	0.02887  	-0.0238  	-0.0391  	0.00635  	0.01041  	-0.0435  	0.02346  	0.00176  	-0.0414  	0.07059  	0.00733  	0.04650  	-0.2325  	-0.0333  	-0.0002  	0.02486  	0.21979  	
-0.5591  	-0.5079  	-0.4711  	-0.2341  	0.48627  	-0.0969  	-0.0270  	-0.5721  	-0.0206  	-0.0009  	-0.0822  	0.31616  	-0.0759  	-1.0929  	-1.5295  	0.64263  	0.19681  	0.70011  	0.41420  	0.23756  	-0.4044  	0.28126  	0.12414  	0.23309  	-0.2189  	0.06460  	-0.6619  	-0.4028  	-0.2708  	-0.2489  	0.20482  	0.20253  	0.08062  	-0.0259  	0.00124  	0.03550  	0.09337  	0.00276  	-0.1453  	0.30717  	0.48321  	0.20309  	0.11538  	0.32104  	-0.0516  	-0.0845  	0.09164  	0.04273  	-0.0129  	0.02292  	-0.0078  	0.01118  	-0.0482  	0.04320  	-0.0346  	-0.0421  	0.01132  	-0.0044  	-0.0472  	0.03419  	0.00190  	-0.0394  	0.06013  	-0.0021  	0.04865  	-0.2345  	-0.0355  	0.00010  	0.02281  	0.20987  	
-0.4401  	-0.4593  	-0.3657  	-0.1817  	0.50137  	-0.0829  	-0.0072  	-0.5491  	-0.0280  	-0.0607  	-0.1265  	0.33960  	-0.0695  	-1.0484  	-1.3914  	0.63897  	0.24298  	0.66597  	0.42827  	0.21016  	-0.3737  	0.25994  	0.11468  	0.30262  	-0.2077  	0.04782  	-0.5747  	-0.4713  	-0.3354  	-0.2357  	0.17521  	0.21725  	0.08302  	-0.0275  	0.02005  	-0.0025  	0.17070  	0.02345  	-0.1756  	0.32009  	0.47184  	0.21757  	0.10656  	0.31756  	-0.0374  	-0.0716  	0.08764  	0.02563  	-0.0113  	0.01553  	-0.0189  	0.01452  	-0.0547  	0.04526  	-0.0402  	-0.0457  	0.00959  	-0.0076  	-0.0421  	0.02929  	0.00065  	-0.0334  	0.05897  	-0.0072  	0.04891  	-0.2371  	-0.0378  	-0.0001  	0.02165  	0.20256  	
-0.2720  	-0.3806  	-0.3172  	-0.0685  	0.49893  	0.10450  	-0.0529  	-0.5113  	-0.0231  	-0.1002  	-0.3144  	0.37514  	0.03087  	-0.9523  	-1.2514  	0.67656  	0.19969  	0.73343  	0.43567  	0.19187  	-0.4096  	0.29047  	0.15020  	0.23483  	-0.1894  	0.02269  	-0.5426  	-0.4201  	-0.2503  	-0.1854  	0.19094  	0.21402  	0.07859  	-0.0323  	0.02046  	0.01496  	0.13567  	0.02286  	-0.1585  	0.32865  	0.49420  	0.19759  	0.15041  	0.32720  	-0.0332  	-0.0714  	0.08317  	0.02422  	-0.0035  	0.01032  	-0.0111  	0.01162  	-0.0576  	0.04449  	-0.0341  	-0.0427  	0.01033  	-0.0083  	-0.0289  	0.02423  	-0.0036  	-0.0425  	0.05345  	-0.0095  	0.04949  	-0.2401  	-0.0402  	-0.0006  	0.02067  	0.20230  	
-0.2021  	-0.3803  	-0.2638  	0.03385  	0.54546  	0.17477  	-0.0739  	-0.5017  	0.00594  	-0.0984  	-0.3505  	0.42346  	0.04450  	-0.9850  	-1.2851  	0.75270  	0.18902  	0.74624  	0.44509  	0.23577  	-0.4568  	0.28607  	0.14092  	0.18302  	-0.2111  	0.05621  	-0.6333  	-0.3192  	-0.2291  	-0.1968  	0.20631  	0.21807  	0.08442  	-0.0286  	0.00298  	0.02065  	0.09319  	0.00584  	-0.1309  	0.30263  	0.52377  	0.19805  	0.17042  	0.34036  	-0.0540  	-0.0641  	0.07937  	0.04809  	-0.0029  	0.01536  	-0.0101  	0.00966  	-0.0614  	0.03895  	-0.0357  	-0.0339  	0.00680  	-0.0035  	-0.0287  	0.02167  	0.00041  	-0.0460  	0.04273  	-0.0063  	0.04998  	-0.2424  	-0.0423  	-0.0013  	0.01907  	0.21742  	
