0.45414  	-0.1962  	0.14134  	0.37909  	0.53673  	0.58136  	0.00201  	-0.3283  	0.12324  	-0.3441  	-0.3526  	0.42144  	0.03758  	-0.7674  	-0.8012  	0.98957  	0.25543  	0.60716  	0.41803  	0.02963  	-0.0708  	0.32078  	0.23903  	0.32326  	-0.2293  	-0.0300  	-0.3682  	-0.7856  	-0.5890  	-0.1989  	0.16979  	0.32290  	0.10336  	-0.0532  	0.24377  	-0.1241  	0.42994  	0.15721  	-0.2651  	0.23086  	0.43472  	0.18958  	0.17484  	0.34222  	-0.0548  	-0.0602  	0.07389  	0.03997  	0.00409  	0.02853  	-0.0192  	0.01991  	-0.0444  	0.04746  	-0.0295  	-0.0206  	-0.0111  	-0.0023  	-0.0427  	0.02745  	-0.0020  	-0.0367  	0.06243  	-0.0048  	0.03443  	-0.2377  	-0.0334  	0.00391  	0.02787  	0.19289  	
0.45414  	-0.1962  	0.14134  	0.37909  	0.53673  	0.58136  	0.00201  	-0.3283  	0.12324  	-0.3441  	-0.3526  	0.42144  	0.03758  	-0.7674  	-0.8012  	0.98957  	0.25543  	0.60716  	0.41803  	0.02963  	-0.0708  	0.32078  	0.23903  	0.32326  	-0.2293  	-0.0300  	-0.3682  	-0.7856  	-0.5890  	-0.1989  	0.16979  	0.32290  	0.10336  	-0.0532  	0.24377  	-0.1241  	0.42994  	0.15721  	-0.2651  	0.23086  	0.43472  	0.18958  	0.17484  	0.34222  	-0.0548  	-0.0602  	0.07389  	0.03997  	0.00409  	0.02853  	-0.0192  	0.01991  	-0.0444  	0.04746  	-0.0295  	-0.0206  	-0.0111  	-0.0023  	-0.0427  	0.02745  	-0.0020  	-0.0367  	0.06243  	-0.0048  	0.03618  	-0.2353  	-0.0324  	0.00300  	0.02791  	0.20023  	
0.45414  	-0.1962  	0.14134  	0.37909  	0.53673  	0.58136  	0.00201  	-0.3283  	0.12324  	-0.3441  	-0.3526  	0.42144  	0.03758  	-0.7674  	-0.8012  	0.98957  	0.25543  	0.60716  	0.41803  	0.02963  	-0.0708  	0.32078  	0.23903  	0.32326  	-0.2293  	-0.0300  	-0.3682  	-0.7856  	-0.5890  	-0.1989  	0.16979  	0.32290  	0.10336  	-0.0532  	0.24377  	-0.1241  	0.42994  	0.15721  	-0.2651  	0.23086  	0.43472  	0.18958  	0.17484  	0.34222  	-0.0548  	-0.0602  	0.07389  	0.03997  	0.00409  	0.02853  	-0.0192  	0.01991  	-0.0444  	0.04746  	-0.0295  	-0.0206  	-0.0111  	-0.0023  	-0.0427  	0.02745  	-0.0020  	-0.0367  	0.06243  	-0.0048  	0.03788  	-0.2335  	-0.0318  	0.00216  	0.02776  	0.20628  	
0.45414  	-0.1962  	0.14134  	0.37909  	0.53673  	0.58136  	0.00201  	-0.3283  	0.12324  	-0.3441  	-0.3526  	0.42144  	0.03758  	-0.7674  	-0.8012  	0.98957  	0.25543  	0.60716  	0.41803  	0.02963  	-0.0708  	0.32078  	0.23903  	0.32326  	-0.2293  	-0.0300  	-0.3682  	-0.7856  	-0.5890  	-0.1989  	0.16979  	0.32290  	0.10336  	-0.0532  	0.24377  	-0.1241  	0.42994  	0.15721  	-0.2651  	0.23086  	0.43472  	0.18958  	0.17484  	0.34222  	-0.0548  	-0.0602  	0.07389  	0.03997  	0.00409  	0.02853  	-0.0192  	0.01991  	-0.0444  	0.04746  	-0.0295  	-0.0206  	-0.0111  	-0.0023  	-0.0427  	0.02745  	-0.0020  	-0.0367  	0.06243  	-0.0048  	0.03955  	-0.2324  	-0.0315  	0.00141  	0.02742  	0.21104  	
0.45414  	-0.1962  	0.14134  	0.37909  	0.53673  	0.58136  	0.00201  	-0.3283  	0.12324  	-0.3441  	-0.3526  	0.42144  	0.03758  	-0.7674  	-0.8012  	0.98957  	0.25543  	0.60716  	0.41803  	0.02963  	-0.0708  	0.32078  	0.23903  	0.32326  	-0.2293  	-0.0300  	-0.3682  	-0.7856  	-0.5890  	-0.1989  	0.16979  	0.32290  	0.10336  	-0.0532  	0.24377  	-0.1241  	0.42994  	0.15721  	-0.2651  	0.23086  	0.43472  	0.18958  	0.17484  	0.34222  	-0.0548  	-0.0602  	0.07389  	0.03997  	0.00409  	0.02853  	-0.0192  	0.01991  	-0.0444  	0.04746  	-0.0295  	-0.0206  	-0.0111  	-0.0023  	-0.0427  	0.02745  	-0.0020  	-0.0367  	0.06243  	-0.0048  	0.04117  	-0.2318  	-0.0317  	0.00074  	0.02689  	0.21451  	
-0.0302  	-0.3320  	-0.1907  	0.17342  	0.54749  	0.25469  	-0.0740  	-0.5494  	0.05451  	-0.1321  	-0.2760  	0.49273  	0.08388  	-0.9174  	-1.2215  	0.96512  	0.20414  	0.73634  	0.38271  	0.24763  	-0.4177  	0.25467  	0.09235  	0.21066  	-0.3760  	0.09489  	-0.7075  	-0.3652  	-0.3908  	-0.2359  	0.24267  	0.26870  	0.12347  	-0.0241  	0.02587  	0.00104  	0.12932  	0.01807  	-0.1332  	0.26563  	0.54373  	0.18535  	0.17860  	0.33262  	-0.0512  	-0.0649  	0.07822  	0.04870  	0.01462  	0.03506  	-0.0093  	0.01821  	-0.0442  	0.03374  	-0.0202  	-0.0248  	-0.0097  	0.00088  	-0.0254  	0.02090  	0.00485  	-0.0305  	0.05035  	0.00217  	0.04275  	-0.2318  	-0.0323  	0.00015  	0.02616  	0.21670  	
-0.4225  	-0.5033  	-0.4959  	-0.1488  	0.53390  	-0.0152  	-0.0533  	-0.6632  	-0.0099  	-0.0548  	-0.1652  	0.39419  	-0.0153  	-1.1457  	-1.5896  	0.82297  	0.12430  	0.75030  	0.40978  	0.23253  	-0.6028  	0.26981  	0.09237  	0.13278  	-0.2945  	0.10726  	-0.8147  	-0.2445  	-0.2610  	-0.2333  	0.22930  	0.23925  	0.09864  	-0.0365  	-0.0378  	0.10119  	0.01685  	-0.0139  	-0.1066  	0.24326  	0.56135  	0.20807  	0.14502  	0.32788  	-0.0691  	-0.0691  	0.07483  	0.06692  	0.01992  	0.03428  	-0.0036  	0.00768  	-0.0557  	0.02887  	-0.0238  	-0.0392  	0.00636  	0.01041  	-0.0435  	0.02345  	0.00173  	-0.0414  	0.07057  	0.00735  	0.04429  	-0.2324  	-0.0333  	-0.0003  	0.02525  	0.21759  	
-0.5591  	-0.5078  	-0.4710  	-0.2341  	0.48640  	-0.0970  	-0.0270  	-0.5720  	-0.0205  	-0.0009  	-0.0823  	0.31624  	-0.0760  	-1.0931  	-1.5288  	0.64249  	0.19678  	0.70053  	0.41432  	0.23767  	-0.4046  	0.28132  	0.12420  	0.23307  	-0.2188  	0.06452  	-0.6619  	-0.4029  	-0.2707  	-0.2491  	0.20474  	0.20246  	0.08051  	-0.0260  	0.00131  	0.03563  	0.09340  	0.00281  	-0.1453  	0.30741  	0.48356  	0.20307  	0.11538  	0.32109  	-0.0516  	-0.0845  	0.09169  	0.04268  	-0.0129  	0.02297  	-0.0077  	0.01120  	-0.0482  	0.04320  	-0.0346  	-0.0422  	0.01132  	-0.0044  	-0.0472  	0.03418  	0.00188  	-0.0394  	0.06011  	-0.0021  	0.04654  	-0.2345  	-0.0355  	-3.3869  	0.02323  	0.20837  	
-0.4401  	-0.4592  	-0.3656  	-0.1818  	0.50150  	-0.0829  	-0.0071  	-0.5490  	-0.0279  	-0.0608  	-0.1267  	0.33968  	-0.0697  	-1.0486  	-1.3907  	0.63882  	0.24295  	0.66639  	0.42838  	0.21026  	-0.3739  	0.26001  	0.11474  	0.30261  	-0.2075  	0.04774  	-0.5747  	-0.4714  	-0.3353  	-0.2359  	0.17513  	0.21717  	0.08292  	-0.0276  	0.02013  	-0.0023  	0.17074  	0.02350  	-0.1755  	0.32033  	0.47219  	0.21755  	0.10656  	0.31761  	-0.0374  	-0.0716  	0.08769  	0.02558  	-0.0113  	0.01559  	-0.0188  	0.01453  	-0.0547  	0.04526  	-0.0402  	-0.0457  	0.00959  	-0.0076  	-0.0421  	0.02927  	0.00063  	-0.0335  	0.05896  	-0.0072  	0.04702  	-0.2370  	-0.0378  	-0.0002  	0.02205  	0.20126  	
-0.2720  	-0.3804  	-0.3171  	-0.0685  	0.49906  	0.10441  	-0.0528  	-0.5111  	-0.0230  	-0.1003  	-0.3145  	0.37521  	0.03075  	-0.9525  	-1.2507  	0.67642  	0.19966  	0.73385  	0.43578  	0.19198  	-0.4098  	0.29053  	0.15026  	0.23481  	-0.1893  	0.02260  	-0.5427  	-0.4203  	-0.2503  	-0.1855  	0.19086  	0.21394  	0.07848  	-0.0324  	0.02052  	0.01509  	0.13571  	0.02291  	-0.1585  	0.32889  	0.49455  	0.19757  	0.15041  	0.32725  	-0.0331  	-0.0714  	0.08322  	0.02417  	-0.0035  	0.01037  	-0.0110  	0.01163  	-0.0576  	0.04449  	-0.0341  	-0.0427  	0.01034  	-0.0083  	-0.0289  	0.02421  	-0.0036  	-0.0425  	0.05343  	-0.0095  	0.04790  	-0.2399  	-0.0401  	-0.0009  	0.02105  	0.20054  	
